campaign_id,camera_index,duty,pulse_index,block_id,block_order,is_dark_control,is_positive_control
camera0-intensity-threshold-20260526-camera0-run01,0,6,45,45,6,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,7,45,45,7,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,3,45,45,8,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,5,45,45,9,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,1,45,45,10,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,64,45,45,11,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,8,45,45,12,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,12,45,45,13,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,32,45,45,14,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,10,45,45,15,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,4,45,45,16,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,16,45,45,17,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,32,46,46,1,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,3,46,46,2,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,1,46,46,3,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,7,46,46,4,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,8,46,46,5,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,24,46,46,6,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,0,46,46,7,True,False
camera0-intensity-threshold-20260526-camera0-run01,0,10,46,46,8,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,12,46,46,9,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,5,46,46,10,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,128,46,46,11,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,2,46,46,12,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,16,46,46,13,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,4,46,46,14,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,6,46,46,15,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,48,46,46,16,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,64,46,46,17,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,10,47,47,1,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,7,47,47,2,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,8,47,47,3,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,2,47,47,4,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,32,47,47,5,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,12,47,47,6,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,128,47,47,7,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,64,47,47,8,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,1,47,47,9,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,5,47,47,10,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,24,47,47,11,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,4,47,47,12,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,48,47,47,13,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,0,47,47,14,True,False
camera0-intensity-threshold-20260526-camera0-run01,0,16,47,47,15,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,6,47,47,16,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,3,47,47,17,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,32,48,48,1,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,5,48,48,2,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,6,48,48,3,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,48,48,48,4,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,10,48,48,5,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,7,48,48,6,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,64,48,48,7,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,16,48,48,8,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,3,48,48,9,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,2,48,48,10,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,24,48,48,11,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,4,48,48,12,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,12,48,48,13,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,0,48,48,14,True,False
camera0-intensity-threshold-20260526-camera0-run01,0,128,48,48,15,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,8,48,48,16,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,1,48,48,17,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,5,49,49,1,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,64,49,49,2,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,10,49,49,3,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,16,49,49,4,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,2,49,49,5,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,12,49,49,6,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,4,49,49,7,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,7,49,49,8,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,6,49,49,9,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,128,49,49,10,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,1,49,49,11,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,3,49,49,12,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,32,49,49,13,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,8,49,49,14,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,48,49,49,15,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,24,49,49,16,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,0,49,49,17,True,False
camera0-intensity-threshold-20260526-camera0-run01,0,1,50,50,1,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,8,50,50,2,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,0,50,50,3,True,False
camera0-intensity-threshold-20260526-camera0-run01,0,32,50,50,4,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,10,50,50,5,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,7,50,50,6,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,2,50,50,7,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,3,50,50,8,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,48,50,50,9,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,12,50,50,10,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,16,50,50,11,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,24,50,50,12,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,4,50,50,13,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,128,50,50,14,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,6,50,50,15,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,64,50,50,16,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,5,50,50,17,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,4,51,51,1,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,0,51,51,2,True,False
camera0-intensity-threshold-20260526-camera0-run01,0,64,51,51,3,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,1,51,51,4,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,12,51,51,5,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,10,51,51,6,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,6,51,51,7,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,128,51,51,8,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,16,51,51,9,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,48,51,51,10,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,32,51,51,11,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,7,51,51,12,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,24,51,51,13,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,8,51,51,14,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,3,51,51,15,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,2,51,51,16,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,5,51,51,17,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,10,52,52,1,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,24,52,52,2,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,48,52,52,3,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,0,52,52,4,True,False
camera0-intensity-threshold-20260526-camera0-run01,0,16,52,52,5,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,128,52,52,6,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,6,52,52,7,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,4,52,52,8,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,12,52,52,9,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,3,52,52,10,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,32,52,52,11,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,1,52,52,12,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,8,52,52,13,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,5,52,52,14,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,64,52,52,15,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,2,52,52,16,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,7,52,52,17,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,128,53,53,1,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,64,53,53,2,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,10,53,53,3,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,1,53,53,4,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,48,53,53,5,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,12,53,53,6,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,2,53,53,7,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,7,53,53,8,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,0,53,53,9,True,False
camera0-intensity-threshold-20260526-camera0-run01,0,5,53,53,10,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,4,53,53,11,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,6,53,53,12,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,3,53,53,13,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,8,53,53,14,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,16,53,53,15,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,32,53,53,16,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,24,53,53,17,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,32,54,54,1,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,128,54,54,2,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,10,54,54,3,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,5,54,54,4,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,1,54,54,5,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,0,54,54,6,True,False
camera0-intensity-threshold-20260526-camera0-run01,0,64,54,54,7,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,4,54,54,8,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,16,54,54,9,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,7,54,54,10,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,12,54,54,11,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,24,54,54,12,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,6,54,54,13,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,3,54,54,14,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,48,54,54,15,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,8,54,54,16,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,2,54,54,17,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,12,55,55,1,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,5,55,55,2,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,2,55,55,3,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,128,55,55,4,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,4,55,55,5,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,32,55,55,6,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,24,55,55,7,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,10,55,55,8,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,48,55,55,9,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,3,55,55,10,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,16,55,55,11,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,7,55,55,12,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,8,55,55,13,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,6,55,55,14,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,1,55,55,15,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,0,55,55,16,True,False
camera0-intensity-threshold-20260526-camera0-run01,0,64,55,55,17,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,64,56,56,1,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,12,56,56,2,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,6,56,56,3,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,16,56,56,4,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,8,56,56,5,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,7,56,56,6,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,5,56,56,7,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,32,56,56,8,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,4,56,56,9,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,48,56,56,10,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,10,56,56,11,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,3,56,56,12,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,128,56,56,13,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,24,56,56,14,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,0,56,56,15,True,False
camera0-intensity-threshold-20260526-camera0-run01,0,1,56,56,16,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,2,56,56,17,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,12,57,57,1,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,5,57,57,2,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,1,57,57,3,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,32,57,57,4,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,64,57,57,5,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,24,57,57,6,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,7,57,57,7,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,0,57,57,8,True,False
camera0-intensity-threshold-20260526-camera0-run01,0,16,57,57,9,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,48,57,57,10,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,6,57,57,11,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,128,57,57,12,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,10,57,57,13,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,8,57,57,14,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,4,57,57,15,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,2,57,57,16,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,3,57,57,17,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,2,58,58,1,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,5,58,58,2,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,10,58,58,3,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,24,58,58,4,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,16,58,58,5,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,1,58,58,6,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,128,58,58,7,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,12,58,58,8,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,4,58,58,9,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,6,58,58,10,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,0,58,58,11,True,False
camera0-intensity-threshold-20260526-camera0-run01,0,32,58,58,12,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,48,58,58,13,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,3,58,58,14,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,8,58,58,15,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,64,58,58,16,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,7,58,58,17,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,2,59,59,1,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,8,59,59,2,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,4,59,59,3,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,12,59,59,4,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,1,59,59,5,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,24,59,59,6,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,16,59,59,7,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,10,59,59,8,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,6,59,59,9,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,64,59,59,10,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,0,59,59,11,True,False
camera0-intensity-threshold-20260526-camera0-run01,0,128,59,59,12,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,3,59,59,13,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,5,59,59,14,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,48,59,59,15,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,32,59,59,16,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,7,59,59,17,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,1,60,60,1,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,10,60,60,2,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,5,60,60,3,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,8,60,60,4,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,0,60,60,5,True,False
camera0-intensity-threshold-20260526-camera0-run01,0,2,60,60,6,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,128,60,60,7,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,32,60,60,8,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,12,60,60,9,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,7,60,60,10,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,16,60,60,11,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,48,60,60,12,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,24,60,60,13,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,4,60,60,14,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,3,60,60,15,False,False
camera0-intensity-threshold-20260526-camera0-run01,0,64,60,60,16,False,True
camera0-intensity-threshold-20260526-camera0-run01,0,6,60,60,17,False,False
